Year,Month,Day,Source,Title,Body,Link
2019,Aug,11,ST,Cheering Sri Lankas coconut farmers with toddy tapping device,"Maker Village in Kerala, India, a start-up incubator, envisages becoming an entrepreneurial hotspot for the world, including Sri Lanka, by introducing a new toddy tapping instrument, top officials say. The advanced prototyping design and simulation centres can be accessed by makers around the world and our goal is to become the hub for hardware in South Asia and attract companies from SL, Philippines, Vietnam, etc., Rohan Kalani, COO Maker Village said. more..",http://www.sundaytimes.lk/190811/business-times/cheering-sls-coconut-farmers-with-toddy-tapping-device-362368.html
2019,Dec,2,EN,Coconut auction prices sharply up in Nov,"Prices at coconut auctions in Colombo had picked up sharply in November, amid seasonally weaker production and steady demand from dessicated coconut exporters, industry officials said. The average price for a 1,000 coconuts went up 13.2 percent at the auction on Nov 29, 35,585 rupees from 31,420 a week earlier. The top price went up to 40,000 rupees from 36,500 rupees a week earlier. The lowest price was 27,000 rupees. Sellers offered 847,667 nuts for the auction more..",https://economynext.com/sri-lanka-coconut-auction-prices-sharply-up-in-november-34222/
2019,Dec,14,EN,Sri Lanka tostrictly controlland rights of coconut farmland owners,"Sri Lanka is planning to strictly control the right and freedoms of coconut farm owners to put their land to alternative uses, the ministry of Plantations Industry and Export Agriculture has said. The decision was made following a meeting with Minister Ramesh Pathirana with the Organization for Protection of Coconut Industry, which was pushing to control the land rights of coconut farmers. more..",https://economynext.com/sri-lanka-to-strictly-control-land-rights-of-coconut-farmland-owners-35792/
2019,Dec,23,EN,Sri Lanka coconut auction prices up 40% amid higher harvests,"Sri Lanka raw coconut prices grew 3% to 41,167 rupees for 1000 nuts at a weekly auction of Dec 19, up from 39,823, extending gains made in recent weeks, amid an improvement in harvests. The Dec 19 auction price was up 40% from the October average of 29,475 rupees. Up to October SLs coconut production was 21% to 2.6 million nuts. SLs exports of desiccated coconut also picked up to 42,000 metric tonnes up to October up as prices were stable in the first half of the year more..",https://economynext.com/sri-lanka-coconut-auction-prices-up-40-pct-amid-higher-harvests-37134/
2020,,,,"Sri Lanka to go ahead with Tea, Rubber, Coconut exports","Apr 8  (Xinhua) Sri Lankan govt, said it had not imposed any restrictions on exporting tea, coconut and rubber as these were vital export crops which would help boost the country's economy.  Minister Ramesh Pathirana said that the decision to continue these exports was taken in order to ensure that those engaged in these export industries were not faced with economic difficulties. Accordingly, the minister said that measures have been taken to ensure all operations related to these crops more..",http://www.xinhuanet.com/english/2020-04/07/c_138954941.htm
2020,Apr,10,FT,Sri Lanka cracks first coconut eAuction,"The Colombo Coconut Auction, conducted by the Coconut Development Authority (CDA), was held online for the first time yesterday, and over 500,000 coconuts were sold for an average price of Rs. 38.20 per coconut. The auction is usually held every Thursday at 10 a.m. in Colombo but was held online for the first time in the 26 years that it has been conducted due to social distancing measures in place to contain the spread of COVID-19 in Sri Lanka. more..",http://www.ft.lk/front-page/Sri-Lanka-cracks-first-coconut-eAuction/44-698742
2020,May,13,EN,Sri Lanka coconut auctions go online,"Sri Lankas coconut auctions are conducted online to minimize person-to-person contact during a Coronavirus curfew where many business activities are permitted under health rules aimed a social distancing, Sri Lankas coconut auctions started 26 year ago and are usually conducted in Colombo and Kuliyapitiya by the Coconut Development Authority. The Colombo auctions resumed on April 09, under curfew with brokers working online using zoom.com, more..",https://economynext.com/sri-lanka-coconut-auctions-go-online-69908/
2020,May,19,EN,Sri Lanka coconut prices up at online auction,"SLs average coconut prices grew to 6.5% to 47,098 rupees for a 1000 nuts from 44,241 rupees a week earlier, the highest since January 2020, data from the second action in May showed. The May 16 prices are the highest seen since Jan 30, when prices hit 49,382 rupees. The key buyers at the auctions are from industrial sectors such as dessicated coconut and oil mills. Sri Lanka has been conducting coconut auctions online through zoom.com from last month as more..",https://economynext.com/sri-lanka-coconut-prices-up-at-online-auction-70135/
2020,May,26,EN,SL coconut auction prices hit two year high,"SLs average coconut prices grew 8.2% to 50,970 rupees for a 1000 nuts at an auction on May 21, from 47,098 rupees a week earlier, a two year high, with taxes on imported vegetable oils hiked with import controls. The prices are the highest seen since April 2018, when the average for the month was 51,806 rupees for 1,000 nuts. At the auction the highest price was 56,100 rupees for a 1,000 nuts and the lowest, 42,000 rupees at the auction conducted by SLCDA on March 21. more..",https://economynext.com/sri-lanka-coconut-auction-prices-hit-two-year-high-70348/
2020,Jun,9,FT,Registering coconut plantations made mandatory,"Govt has made it mandatory for owners of coconut plantations to register themselves with Coconut Development Authority. Decision was made to ensure that only the registered plantations would be eligible for coconut development programs launched by the Govt in the future.  Registration has been mandatory to get correct data on coconut plantations, plan future development programs, and study the crop yields of the sector. The data will also be used to protect plantations, more..",http://www.ft.lk/front-page/Registering-coconut-plantations-made-mandatory/44-701347
2020,Jun,19,EN,Sri Lanka coconut auction prices ease lower for third week,"SLs average coconut prices fell 0.31% to 48,118 rupees for a 1000 nuts at last auction on June 11, from 48,269 rupees a week earlier, extending a two week fall. The highest price was 56,600 rupees for 1,000 nuts, and the lowest, 44,000 rupees at the auction conducted by Coconut Development Authority on June 11. Buyers offered 1,181,880 nuts at the auction and sold 572,543 nuts. SLs coconut prices have picked up steadily from an average of 38,215 when auctions resumed more..",https://economynext.com/sri-lanka-coconut-auction-prices-ease-lower-for-third-week-71240/
2020,Jun,30,FT,Confectionary industry to switch from palm to coconut oil use,"In a key breakthrough, the confectionary manufacturing industry has agreed to join hands with Coconut Research Institute (CRI) to develop and use coconut oil for their products instead of palm oil. Following the successful meeting with CRI recently, Lanka Confectionary Manufacturers Association (LCMA) has agreed to use a specially developed coconut oil that will suit their production going forward. more..",http://www.ft.lk/front-page/Confectionary-industry-to-switch-from-palm-to-coconut-oil-use/44-702406
2020,Jun,30,EN,Coconut auction prices take a breather,"Sri Lankas average coconut prices eased 0.54 percent to 55,017 rupees for a 1000 nuts at an auction on June 25, after rising three weeks in a row, while the top price edged up to 60,100 rupees, official data showed. The highest price was 60,100 rupees for 1,000 nuts, and the lowest, 48,000 rupees at the auction conducted by Sri Lankas Coconut Development Authority on June 25. Buyers offered 1,018,510 nuts at the auction and sold 773,548 nuts. more..",https://economynext.com/sri-lanka-coconut-auction-prices-take-a-breather-after-run-71572/
